Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCH18,OUT017,3797.6860153793427
FDC23,OUT013,2786.039619207784
FDY46,OUT013,3077.547479529078
NCU06,OUT046,3601.6890170955417
FDX57,OUT045,1546.4285097944476
FDX36,OUT027,5556.712695808176
FDL16,OUT045,814.7857046985653
FDT16,OUT010,750.4465364915676
FDN16,OUT018,1482.009709459492
FDC03,OUT046,3077.547479529078
DRF60,OUT013,3912.9564418704576
FDS27,OUT027,5081.876910737652
FDP33,OUT010,750.4465364915676
FDJ36,OUT018,1497.6225100792403
NCR42,OUT013,630.6966749226738
FDV14,OUT017,1405.4893884978248
NCP42,OUT035,3077.547479529078
FDB50,OUT027,2141.6848226542083
NCC30,OUT027,4992.94125717088
FDA23,OUT018,1497.6225100792403
FDW16,OUT017,1457.2454399673677
FDQ52,OUT010,547.3482804358673
FDB58,OUT049,2202.3026498834815
NCP29,OUT049,1064.5755791030608
NCM05,OUT045,4170.758338987904
FDO25,OUT013,3629.4573024138153
NCM54,OUT046,2092.8732347411083
NCL54,OUT046,2786.039619207784
FDL39,OUT010,626.5964390868522
FDF53,OUT018,2739.6776008241163
NCQ42,OUT035,2092.8732347411083
FDF58,OUT013,970.0667735740199
FDZ04,OUT035,1048.2033115994316
FDE26,OUT019,423.66563347234995
FDS60,OUT017,3049.3960152422824
FDV58,OUT017,2984.058939491697
FDM04,OUT045,886.8899829907084
FDE08,OUT035,2414.844720581366
NCB43,OUT049,3142.461368520501
FDU11,OUT010,445.60068216882433
FDF22,OUT019,586.144280599974
FDE24,OUT013,2125.7013813507856
DRJ49,OUT046,2125.7013813507856
NCQ53,OUT035,4158.476790242185
NCL41,OUT013,697.2490838635222
FDR22,OUT013,1822.3385070134643
FDH04,OUT035,1513.2163825099508
DRH15,OUT045,715.2392006278415
FDY40,OUT049,814.7857046985653
NCI17,OUT035,1558.5091803401929
NCC18,OUT013,2786.039619207784
FDY28,OUT027,5503.711100179096
FDB45,OUT027,2549.2610211515
NCL30,OUT018,1642.8390544746208
FDM10,OUT017,3405.921002329855
FDH22,OUT027,3220.5170148494135
NCZ53,OUT017,3092.0757193101085
NCI18,OUT013,3362.1119800985925
FDH14,OUT027,3499.8442267710507
FDR36,OUT027,1041.671642233149
FDW01,OUT045,2574.5251668572323
FDK02,OUT027,2636.6715560678786
FDJ02,OUT018,2074.613808168692
FDU55,OUT013,4080.9057355863783
NCV18,OUT027,2255.338359366947
FDH14,OUT018,1682.6066125128725
FDZ37,OUT045,1487.6362255428216
FDX49,OUT049,3746.015923148718
NCD43,OUT046,1675.549381312861
FDZ07,OUT013,975.508827832693
FDK43,OUT035,2081.0873527031176
FDR32,OUT018,3154.007902679886
FDT39,OUT013,2648.293964103457
NCV54,OUT017,2092.8732347411083
FDF38,OUT018,609.9677393002744
FDV60,OUT046,2969.5306997106663
FDH44,OUT027,4375.3057061808795
FDS21,OUT046,981.6638010249651
NCL41,OUT045,744.0278917159968
FDM46,OUT017,1561.3305220492357
FDU27,OUT045,835.6306578346972
NCJ54,OUT017,3616.2172568765723
DRG51,OUT018,2419.31062807071
NCA29,OUT019,325.0552906342244
FDR47,OUT045,3019.343001016519
NCL19,OUT027,3602.837601889742
DRG01,OUT049,1277.9233430354002
FDG10,OUT046,929.8877311766847
NCV05,OUT049,2431.74079433427
NCH18,OUT019,636.0934278092524
FDV14,OUT018,1138.5533351080776
DRJ23,OUT035,3077.547479529078
DRJ11,OUT046,3077.547479529078
FDZ03,OUT017,3092.0757193101085
FDI27,OUT010,265.3649022683107
FDJ14,OUT018,930.187429737203
FDU32,OUT017,2180.850225558745
FDD47,OUT027,3426.4206881621535
DRF36,OUT035,3077.547479529078
FDM21,OUT046,4080.9057355863783
FDV10,OUT018,609.9677393002744
FDH60,OUT018,2904.749598863958
FDX47,OUT010,548.3969272081
FDT19,OUT019,568.2043593598999
FDO11,OUT045,4015.113456610556
FDH24,OUT027,4367.540582304093
FDL02,OUT018,1497.6225100792403
FDB02,OUT049,2850.953508199207
FDA43,OUT046,3077.547479529078
FDG52,OUT045,814.7857046985653
DRC12,OUT013,3077.547479529078
FDY37,OUT018,1682.6066125128725
NCU18,OUT045,2122.5852511339885
FDU09,OUT035,950.025038515778
DRJ25,OUT027,1482.4398263652063
DRE12,OUT018,1603.4522198447444
DRL47,OUT017,2081.0873527031176
DRK01,OUT046,1547.7560061265256
FDC22,OUT019,587.4122254917568
FDG44,OUT013,923.7327579844125
FDW04,OUT035,2125.7013813507856
FDK09,OUT049,3746.015923148718
NCN43,OUT035,2092.8732347411083
FDG04,OUT049,3142.461368520501
FDH32,OUT010,404.3103089689566
DRI47,OUT017,2366.728242319242
DRE15,OUT013,1216.0637589803785
FDY11,OUT035,1048.2033115994316
FDO60,OUT049,773.2280411396591
FDQ20,OUT018,615.4097935589475
FDO57,OUT027,4206.8050664376615
FDT14,OUT019,413.5955922063009
FDA57,OUT049,740.2899837644475
DRN35,OUT017,708.5538772645433
FDJ03,OUT046,797.0082898572721
FDX28,OUT017,1630.256583482619
DRE25,OUT045,1487.6362255428216
FDR09,OUT046,4080.9057355863783
FDB23,OUT035,3731.487683367687
FDO08,OUT045,2736.4431618033595
FDQ23,OUT049,1675.549381312861
FDW04,OUT013,2125.7013813507856
DRK13,OUT010,622.5094796214191
NCL17,OUT027,3424.0696500172644
FDY21,OUT035,3077.547479529078
FDJ38,OUT027,4951.238112668049
FDA37,OUT019,424.64920741404114
FDV43,OUT013,753.5014831065678
FDL36,OUT046,1547.7560061265256
FDD53,OUT045,740.2899837644475
FDZ19,OUT010,607.3885729549953
FDV21,OUT045,2066.18534044833
NCL54,OUT018,2739.6776008241163
DRI47,OUT027,3549.557910816593
DRG03,OUT049,2462.621222868659
FDG21,OUT013,2414.631310927339
FDW03,OUT018,1497.6225100792403
NCI55,OUT046,2092.8732347411083
DRC36,OUT019,568.2043593598999
FDH22,OUT017,2089.556431829881
FDV20,OUT045,2165.9482133039573
NCU41,OUT027,5130.189751550568
FDN46,OUT027,2589.5527852502178
FDK50,OUT045,2636.680288947732
NCA05,OUT027,3527.8242614326227
DRH01,OUT018,2739.6776008241163
FDT08,OUT018,2134.6087973353815
FDM08,OUT018,3154.007902679886
FDZ07,OUT035,964.6686179465614
FDS22,OUT017,814.7857046985653
FDV35,OUT027,4002.5267562817075
FDI28,OUT010,368.17830264162734
FDW58,OUT027,2589.5527852502178
FDT52,OUT045,3876.8760256589107
FDY34,OUT046,2658.8043512487443
FDR10,OUT046,2658.8043512487443
FDK57,OUT017,2081.0873527031176
FDR02,OUT027,2506.2833943119826
FDX49,OUT046,3606.781092658655
FDQ20,OUT046,765.0985105575131
DRK23,OUT045,4015.113456610556
NCW06,OUT046,3077.547479529078
FDR31,OUT017,2466.4911151748693
NCE43,OUT013,2749.687456335867
DRO59,OUT027,2141.6848226542083
FDN09,OUT049,3927.4846816514882
FDR11,OUT046,2658.8043512487443
FDO57,OUT013,2658.8043512487443
NCX18,OUT017,3092.0757193101085
FDB05,OUT018,3602.66738037419
FDQ08,OUT018,784.2264800882899
NCG43,OUT035,1558.5091803401929
FDJ56,OUT013,1675.549381312861
FDA13,OUT010,186.52996693748042
FDO56,OUT017,2042.428397606268
FDB37,OUT018,3396.1254981623706
FDZ02,OUT018,1371.0003947773564
FDQ24,OUT046,4051.193872822103
FDM16,OUT013,1171.6334857844095
FDU35,OUT049,1626.1852248003001
FDT35,OUT035,2737.9015742978763
NCX30,OUT049,4246.132366542079
FDG04,OUT017,3092.0757193101085
FDI12,OUT035,1418.1495618165598
FDE35,OUT035,968.6106968133142
NCP14,OUT027,2589.5527852502178
NCY53,OUT045,1807.4364947586762
FDP49,OUT017,953.1766601652652
FDQ04,OUT017,740.2899837644475
FDM39,OUT035,3004.1382552509936
FDO58,OUT019,516.1878285666226
FDC56,OUT017,2180.850225558745
NCQ54,OUT046,2749.687456335867
FDV10,OUT027,1019.3002248429233
NCK17,OUT046,759.65645629884
NCF55,OUT027,1053.593847301465
FDV33,OUT013,4080.9057355863783
NCH29,OUT019,395.60162206922865
FDA37,OUT027,3289.8990118398024
FDH46,OUT018,1497.6225100792403
FDS25,OUT035,1822.3385070134643
FDH04,OUT027,2670.916983854577
FDX52,OUT046,3077.547479529078
NCD42,OUT017,744.0278917159968
FDW47,OUT017,2081.0873527031176
FDL25,OUT027,2496.0141830616467
NCJ06,OUT010,457.38656420681536
FDY09,OUT013,2786.039619207784
FDS40,OUT046,708.8461113144675
FDH41,OUT017,3405.921002329855
FDG38,OUT035,1418.1495618165598
FDU03,OUT027,5063.0442686254
FDV20,OUT046,2129.2038309652417
DRB13,OUT045,3019.343001016519
NCQ30,OUT013,2092.8732347411083
NCH06,OUT013,3783.157775598312
FDU50,OUT018,1603.4522198447444
NCO42,OUT019,493.37094265481886
FDW09,OUT018,952.140469955514
FDH04,OUT013,1437.2578197191199
FDC21,OUT045,1708.682220326079
FDL21,OUT049,740.2899837644475
FDM46,OUT010,404.3103089689566
FDT22,OUT019,274.11658592507405
FDB28,OUT035,2969.5306997106663
FDI12,OUT018,1138.5533351080776
FDA28,OUT045,2064.974045805058
FDF59,OUT013,2081.0873527031176
FDM45,OUT027,3220.5170148494135
FDQ56,OUT017,1369.709656034985
FDR46,OUT049,2366.728242319242
FDT01,OUT013,3391.3927625488245
FDD16,OUT027,2152.6115728847344
NCU30,OUT010,573.2925334606698
FDM40,OUT010,526.9038834728842
FDI56,OUT035,1558.5091803401929
NCS30,OUT013,2092.8732347411083
FDU08,OUT017,1626.1852248003001
FDX51,OUT027,5081.876910737652
FDA43,OUT045,3019.343001016519
FDX59,OUT010,186.52996693748042
FDC37,OUT018,1497.6225100792403
FDP58,OUT013,3391.3927625488245
NCY42,OUT035,2137.4872633887762
FDF21,OUT018,2739.6776008241163
FDU10,OUT027,1017.5633525032166
DRL47,OUT018,1631.0531724366297
FDA58,OUT018,3154.007902679886
FDJ22,OUT049,3142.461368520501
FDK50,OUT046,2658.8043512487443
FDO38,OUT035,1306.8190415574984
DRF60,OUT035,3912.9564418704576
NCZ42,OUT019,636.0934278092524
FDD35,OUT049,2060.534212218633
FDL25,OUT045,1440.9967593564909
FDJ16,OUT013,918.2907037257394
DRK59,OUT049,3927.4846816514882
FDI50,OUT046,3731.487683367687
NCB19,OUT045,1430.5401716344309
DRI37,OUT035,968.6106968133142
FDA14,OUT027,3420.341551081418
FDC08,OUT018,3154.007902679886
FDS45,OUT046,1675.549381312861
FDI21,OUT049,1064.5755791030608
DRJ47,OUT035,2786.039619207784
DRE37,OUT027,5051.011649529811
FDT55,OUT018,2501.7873217090223
NCG42,OUT027,2962.3472120090964
FDA31,OUT049,3006.500649561135
NCW42,OUT046,3362.1119800985925
FDF50,OUT017,3092.0757193101085
FDK56,OUT049,3142.461368520501
FDX10,OUT035,719.5992855281347
NCK07,OUT027,4411.247589604622
FDZ49,OUT017,3506.4388861517687
FDR33,OUT013,1723.5842325808671
FDO44,OUT018,1600.761509714787
FDA20,OUT046,3077.547479529078
NCL30,OUT045,2077.9712224863206
FDI05,OUT019,324.18440417083576
FDQ12,OUT018,3154.007902679886
FDH47,OUT017,1561.3305220492357
FDH34,OUT018,2739.6776008241163
FDF29,OUT046,2125.7013813507856
FDG40,OUT018,566.3532188730932
NCE18,OUT017,3935.923446330988
FDP21,OUT010,626.5964390868522
FDY50,OUT013,1401.1969899763615
FDB36,OUT049,2125.7013813507856
NCZ29,OUT049,2092.8732347411083
FDU20,OUT018,1572.8069409272018
FDO56,OUT013,1953.4399157286289
FDW31,OUT049,3034.4445887020893
DRH59,OUT013,1241.1145421169845
NCB30,OUT017,3032.7532432875355
FDK43,OUT027,3220.5170148494135
FDW43,OUT045,3695.4072671561403
NCL19,OUT017,2137.4872633887762
FDJ27,OUT046,1626.1852248003001
FDC45,OUT046,2672.3827144320167
FDY40,OUT035,867.931040730429
NCM41,OUT035,1558.5091803401929
NCK18,OUT019,566.5023206891676
FDP37,OUT049,2066.226299653545
FDA27,OUT027,5971.822481110333
NCX30,OUT035,3474.5412329640526
FDR09,OUT017,4124.7583891474615
FDG08,OUT027,5041.684274624349
NCU30,OUT013,2670.590233286735
FDB16,OUT017,1405.4893884978248
FDM16,OUT017,1211.0212570042481
FDC48,OUT013,1292.4561094378105
NCF18,OUT046,3077.547479529078
FDU46,OUT018,1138.5533351080776
FDH41,OUT018,3053.490018857972
NCN42,OUT010,538.6897655108752
FDU49,OUT046,1407.3963876028924
FDB20,OUT027,2122.8825492439796
FDG50,OUT019,413.96053864502704
FDW20,OUT045,2165.9482133039573
NCO55,OUT049,1723.5842325808671
FDX48,OUT046,2462.621222868659
FDU48,OUT046,2125.7013813507856
FDR48,OUT019,460.4117937796641
FDK27,OUT013,2081.0873527031176
FDT35,OUT013,2658.8043512487443
FDN12,OUT049,1723.5842325808671
NCE31,OUT019,184.96194296388404
FDL21,OUT017,740.2899837644475
FDV56,OUT017,1723.5842325808671
FDR16,OUT017,3405.921002329855
NCP41,OUT049,1723.5842325808671
FDJ27,OUT013,1675.549381312861
FDA07,OUT017,2180.850225558745
FDK55,OUT049,1502.5382377976098
FDM33,OUT049,3556.824535362161
FDY46,OUT046,3077.547479529078
FDD36,OUT046,1990.3330460294198
FDB12,OUT027,2589.5527852502178
FDF28,OUT019,456.4474830793983
NCE07,OUT019,424.92452820835575
FDW50,OUT027,4045.048823721468
NCW18,OUT017,3797.6860153793427
NCJ17,OUT019,403.6917686394211
DRZ24,OUT010,445.60068216882433
FDS07,OUT035,2018.6299509004184
NCW05,OUT010,379.98608002747875
FDZ22,OUT018,999.0595897707395
FDK02,OUT046,1990.3330460294198
FDZ45,OUT027,5098.122600492688
FDL25,OUT046,1441.2860126578476
FDS08,OUT045,2727.835140695225
NCZ42,OUT027,5531.398877877936
FDX57,OUT035,1558.5091803401929
FDF21,OUT046,3077.547479529078
FDJ56,OUT018,1371.0003947773564
FDX10,OUT013,697.2490838635222
DRG48,OUT035,2366.728242319242
DRN37,OUT046,2737.9015742978763
NCY41,OUT018,601.8272333245468
FDN28,OUT045,1615.3545712278308
FDE34,OUT045,2976.6632969486927
FDR10,OUT045,2636.680288947732
FDC32,OUT017,1561.3305220492357
DRG13,OUT046,2658.8043512487443
FDP59,OUT049,1675.549381312861
NCT53,OUT010,635.5812706838699
FDL57,OUT027,6008.845704905027
FDN32,OUT010,626.5964390868522
FDK09,OUT018,3154.007902679886
FDA52,OUT010,607.3885729549953
FDC57,OUT049,3142.461368520501
FDI09,OUT035,3912.9564418704576
NCB07,OUT046,2969.5306997106663
FDP26,OUT035,1650.498598176255
FDP40,OUT027,3249.4238335563086
FDL15,OUT013,2477.7822850990815
FDV07,OUT046,1839.6246862307796
FDS03,OUT017,1064.5755791030608
FDE50,OUT049,3142.461368520501
FDQ15,OUT017,1321.2776408113016
FDQ33,OUT010,550.7082069229333
FDT22,OUT013,918.2907037257394
DRO35,OUT035,1990.597462134706
FDJ41,OUT049,4124.7583891474615
FDQ27,OUT035,1675.549381312861
FDC26,OUT017,1856.9205879773742
NCF43,OUT027,3105.0438193243976
NCR50,OUT035,2474.4071049066497
FDE39,OUT018,1631.0531724366297
FDN49,OUT027,1041.671642233149
DRG11,OUT035,1723.5842325808671
NCA18,OUT049,2002.383344172697
FDM36,OUT018,2739.6776008241163
FDW32,OUT017,1430.5401716344309
NCQ18,OUT010,404.3103089689566
FDX14,OUT027,2117.9492092913692
FDD46,OUT017,2419.9549122962794
FDI34,OUT019,686.6621644218878
NCJ17,OUT035,1418.1495618165598
FDB52,OUT035,4080.9057355863783
FDV55,OUT018,2157.090501807004
FDC57,OUT046,3077.547479529078
FDB29,OUT046,1925.3170202519784
NCO43,OUT035,1626.1852248003001
FDG44,OUT045,958.6187144239383
FDJ34,OUT045,2066.18534044833
FDH40,OUT049,1324.416858204743
NCD07,OUT027,3252.4783166901925
FDB41,OUT017,814.7857046985653
FDH47,OUT018,1371.0003947773564
DRK37,OUT035,3077.547479529078
FDM25,OUT019,568.2043593598999
NCX06,OUT045,3094.898991259805
NCS05,OUT017,2137.4872633887762
FDS39,OUT045,2110.799369095998
FDC47,OUT027,6080.814564640717
FDG20,OUT013,2786.039619207784
DRL23,OUT017,1723.5842325808671
FDY33,OUT013,2631.69510579622
NCH18,OUT045,3747.0773593867652
FDX47,OUT035,2462.621222868659
NCB06,OUT045,2621.3569255331986
FDP36,OUT049,835.6306578346972
FDW44,OUT018,2739.6776008241163
NCU41,OUT018,2739.6776008241163
NCS17,OUT046,1547.7560061265256
FDD46,OUT035,2462.621222868659
FDE45,OUT017,2800.567858988815
FDI09,OUT017,3927.4846816514882
NCJ54,OUT010,657.6557397477001
NCA29,OUT018,2739.6776008241163
NCN41,OUT027,3214.1244350860156
FDY34,OUT035,2658.8043512487443
NCG55,OUT035,2002.383344172697
DRM49,OUT046,759.65645629884
NCB42,OUT049,2002.383344172697
FDE58,OUT045,1975.6954498799178
DRJ25,OUT013,836.1967059403905
FDS47,OUT010,412.40045553914905
FDY21,OUT049,3034.4445887020893
NCI54,OUT013,1822.3385070134643
FDO24,OUT017,2631.69510579622
FDY43,OUT035,2672.3827144320167
FDF35,OUT018,1497.6225100792403
NCP29,OUT019,280.5618028780429
FDN28,OUT027,2708.9471743931203
FDJ50,OUT018,736.6584063989199
FDQ14,OUT027,3400.523087299618
FDC37,OUT035,1723.5842325808671
FDN08,OUT046,2023.6410819178413
FDD04,OUT035,2125.7013813507856
FDW34,OUT018,3396.1254981623706
FDP04,OUT017,1064.5755791030608
NCG07,OUT017,3092.0757193101085
NCN14,OUT018,2739.6776008241163
FDJ16,OUT045,953.1766601652652
NCM42,OUT045,1708.682220326079
NCF19,OUT046,822.0590729938781
FDY21,OUT018,3127.615381963543
FDY19,OUT035,2018.6299509004184
FDV09,OUT045,2329.344525592832
FDA28,OUT013,2079.8760580598455
FDC38,OUT018,1682.6066125128725
FDL28,OUT045,3695.4072671561403
NCH43,OUT049,3517.417431631288
NCN53,OUT045,732.14947778872
NCW05,OUT017,1723.5842325808671
NCO30,OUT018,2739.6776008241163
FDT04,OUT019,192.20446834362826
FDB27,OUT018,3127.615381963543
NCK07,OUT013,2670.590233286735
NCA53,OUT013,789.6170924068008
FDB33,OUT018,2501.7873217090223
FDU37,OUT017,1321.2776408113016
FDR13,OUT035,1990.597462134706
FDE45,OUT049,2850.953508199207
FDV37,OUT017,3092.0757193101085
FDX44,OUT019,413.96053864502704
NCL06,OUT017,3994.9597228753155
FDJ28,OUT045,3019.343001016519
FDX55,OUT049,3596.647361290798
NCK17,OUT018,645.4417537517279
FDH52,OUT035,1001.8011083640583
FDN13,OUT027,2548.2881803587034
FDK44,OUT018,2739.6776008241163
FDU16,OUT046,1485.5546298923152
FDZ07,OUT017,977.2043727214746
NCN06,OUT027,4232.479637732144
FDH02,OUT010,422.66922554475497
NCW18,OUT045,3747.0773593867652
FDH57,OUT013,2173.8178596129096
FDV35,OUT045,2462.621222868659
NCU29,OUT013,2378.5141243572325
NCP02,OUT046,929.8877311766847
FDN44,OUT013,2706.9208295108683
FDX03,OUT018,642.9057966754859
FDR11,OUT010,561.5066514226788
FDA36,OUT046,3077.547479529078
FDP58,OUT027,5286.430474812498
FDH31,OUT045,1546.4285097944476
FDH34,OUT035,3077.547479529078
FDS13,OUT035,3935.116498250297
FDT01,OUT018,3007.7548142979817
FDY09,OUT049,2850.953508199207
FDV33,OUT027,6008.845704905027
NCW29,OUT010,465.8556433335787
NCN17,OUT045,1660.6473690580729
FDX01,OUT046,1990.3330460294198
FDL03,OUT049,3142.461368520501
DRL59,OUT049,953.1766601652652
DRM11,OUT027,5588.673963560978
FDA43,OUT049,3142.461368520501
FDZ56,OUT010,511.0956131630976
FDI44,OUT018,952.140469955514
FDB50,OUT013,1284.4688398928859
FDU15,OUT019,192.20446834362826
NCJ19,OUT019,269.41614168323036
FDD48,OUT013,1990.597462134706
NCW42,OUT035,3362.1119800985925
FDL24,OUT017,2800.567858988815
NCB30,OUT013,2969.5306997106663
FDK25,OUT013,2737.9015742978763
FDW28,OUT049,3142.461368520501
FDD47,OUT017,2956.115000350743
FDK16,OUT019,394.3720097553557
FDW37,OUT046,1547.7560061265256
FDA48,OUT035,3491.910646370738
FDA14,OUT017,2366.728242319242
FDV15,OUT013,1675.549381312861
FDN22,OUT049,4065.7221126031336
NCD55,OUT045,733.0474583847032
FDY43,OUT013,2672.3827144320167
NCU05,OUT017,1321.2776408113016
FDF10,OUT035,2344.2465378476195
FDR39,OUT018,2739.6776008241163
FDG40,OUT013,697.2490838635222
FDZ28,OUT019,456.4474830793983
FDE02,OUT045,1546.4285097944476
FDU60,OUT049,2788.2872235082687
FDM21,OUT013,4080.9057355863783
FDV52,OUT019,348.54216187051696
NCW06,OUT013,3077.547479529078
FDX36,OUT035,3731.487683367687
FDT35,OUT027,4280.455039354299
NCL19,OUT010,470.243351064412
NCD31,OUT046,2670.590233286735
FDE53,OUT019,364.3732794077301
FDW58,OUT019,365.60289172160304
DRF48,OUT046,3077.547479529078
FDW57,OUT035,2786.039619207784
DRH13,OUT017,1723.5842325808671
FDT33,OUT013,2737.9015742978763
DRK47,OUT027,5625.377042532888
FDY22,OUT010,488.6910933227008
FDC35,OUT019,605.8044826565683
FDO03,OUT013,3731.487683367687
FDF24,OUT045,1307.311870137915
FDF56,OUT018,2739.6776008241163
FDD28,OUT013,918.2907037257394
FDG53,OUT027,3430.4622297806623
FDO27,OUT019,395.60162206922865
NCF54,OUT018,2739.6776008241163
FDC20,OUT027,1818.238495238528
FDU10,OUT046,729.0232786517354
DRA24,OUT018,2419.31062807071
FDA02,OUT010,526.9038834728842
FDG10,OUT017,953.1766601652652
FDW39,OUT010,620.8142850344893
FDP04,OUT019,280.5618028780429
NCM55,OUT013,3077.547479529078
FDG47,OUT045,4044.8253193748315
NCU41,OUT017,3092.0757193101085
NCK31,OUT017,892.7030731155439
FDZ46,OUT045,1708.682220326079
FDU13,OUT027,3603.5988381864095
NCF19,OUT045,835.6306578346972
NCJ43,OUT013,2786.039619207784
NCJ05,OUT045,2474.4071049066497
FDS04,OUT027,3430.4622297806623
FDX28,OUT010,364.3732794077301
FDB41,OUT027,1099.1458967111848
FDG53,OUT046,2125.7013813507856
FDL15,OUT010,537.9630642714578
FDQ08,OUT049,1023.6154301263606
DRN36,OUT013,1547.7560061265256
FDI46,OUT013,4051.193872822103
FDG16,OUT027,5318.497625870377
FDV32,OUT013,975.508827832693
FDF44,OUT010,489.2877680712304
FDK04,OUT018,767.638764634804
NCA41,OUT013,3046.8792449840616
FDD51,OUT017,748.1772580030531
NCZ53,OUT045,3019.343001016519
FDP01,OUT027,3862.323240839805
FDY25,OUT049,3099.7816644526747
FDB17,OUT018,2739.6776008241163
NCV54,OUT018,1642.8390544746208
FDJ32,OUT017,1023.6154301263606
FDA37,OUT049,2081.0873527031176
FDG35,OUT035,2786.039619207784
NCM05,OUT018,3471.5787196201054
FDG45,OUT046,3391.3927625488245
FDH28,OUT013,748.0594288478947
NCE18,OUT049,3935.923446330988
FDH38,OUT045,1975.4310337746317
FDR56,OUT013,2969.5306997106663
FDH17,OUT027,2631.3680470379873
FDD39,OUT049,3596.647361290798
FDB41,OUT049,814.7857046985653
NCR53,OUT046,3609.367411711423
FDX46,OUT017,953.1766601652652
FDV28,OUT049,708.5538772645433
FDA08,OUT018,2459.4493797271725
FDH45,OUT017,745.7320380231206
NCS38,OUT010,395.9284885807419
FDD40,OUT010,626.5964390868522
DRM59,OUT035,2462.621222868659
NCJ43,OUT018,2739.6776008241163
NCN29,OUT013,810.4620455429327
NCC19,OUT045,3019.343001016519
FDR56,OUT035,3077.547479529078
FDZ43,OUT049,3927.4846816514882
FDJ32,OUT010,335.943795048342
DRH03,OUT017,1536.2797389126297
NCZ54,OUT035,2670.590233286735
FDE26,OUT017,2366.728242319242
FDS03,OUT045,1064.5755791030608
DRZ24,OUT019,413.5955922063009
FDO48,OUT027,5377.312365189461
FDW39,OUT049,2850.953508199207
NCK05,OUT049,1018.1733758676876
NCK30,OUT017,3965.24786011104
FDT27,OUT018,3154.007902679886
FDS08,OUT019,568.2043593598999
NCJ19,OUT049,953.1766601652652
FDC58,OUT045,740.2899837644475
DRE37,OUT013,3077.547479529078
FDW02,OUT035,2081.0873527031176
FDJ02,OUT010,504.4221790012619
FDX09,OUT045,2727.835140695225
FDT31,OUT010,626.5964390868522
FDI24,OUT049,2850.953508199207
FDY09,OUT045,2727.835140695225
FDV28,OUT045,696.6754633372665
DRM47,OUT049,3142.461368520501
FDT52,OUT019,615.8053309720539
FDI48,OUT018,767.638764634804
FDY55,OUT017,4124.7583891474615
FDU48,OUT013,2125.7013813507856
FDN25,OUT045,953.1766601652652
FDP20,OUT049,2180.850225558745
FDJ15,OUT013,3077.547479529078
FDD04,OUT018,1682.6066125128725
FDY58,OUT045,3695.4072671561403
FDR37,OUT018,2739.6776008241163
FDF44,OUT013,2173.8178596129096
FDD32,OUT045,1369.709656034985
FDR57,OUT017,2415.1077450173384
DRG39,OUT027,1705.7794681834894
FDX15,OUT017,2631.69510579622
DRN37,OUT045,2636.680288947732
FDW40,OUT027,3430.4622297806623
FDB32,OUT049,1561.3305220492357
FDM40,OUT018,1797.275406876007
FDE39,OUT027,2636.6715560678786
DRH49,OUT017,1369.709656034985
FDT46,OUT049,835.6306578346972
NCF06,OUT035,3951.107069314233
FDP07,OUT017,3092.0757193101085
FDC04,OUT013,3912.9564418704576
FDZ32,OUT017,1675.549381312861
FDD50,OUT045,2715.777511996864
FDU56,OUT017,3092.0757193101085
FDV34,OUT017,1064.5755791030608
NCY41,OUT013,697.2490838635222
NCK18,OUT046,2670.590233286735
DRH25,OUT049,922.3330050967528
FDT57,OUT046,3912.9564418704576
FDV56,OUT018,1497.6225100792403
FDV12,OUT045,1546.4285097944476
FDN52,OUT017,1385.2473738041888
FDX38,OUT035,796.3006440602333
FDE47,OUT018,1631.0531724366297
NCO07,OUT013,3564.5144967122833
FDV09,OUT027,3529.8824924708406
FDZ23,OUT019,587.4122254917568
DRH51,OUT018,1138.5533351080776
NCY54,OUT045,3041.7171711854608
DRG49,OUT013,4201.757860784944
NCC19,OUT049,3142.461368520501
NCV53,OUT045,4004.9396086899524
FDZ47,OUT019,365.60289172160304
NCO26,OUT018,1615.2381018827355
NCP02,OUT045,1018.1733758676876
NCW30,OUT018,3581.423057541607
NCN55,OUT046,3912.9564418704576
FDB20,OUT010,371.8250018131826
DRL11,OUT013,2594.814520187096
DRD60,OUT045,3094.898991259805
FDW14,OUT010,412.40045553914905
FDL27,OUT010,330.5017407896689
FDU09,OUT018,767.638764634804
DRH36,OUT027,2086.9606135483114
FDP34,OUT027,3911.693118787464
FDE04,OUT017,2800.567858988815
FDZ57,OUT027,3173.8477688788394
FDF02,OUT010,379.98608002747875
FDG28,OUT045,3876.8760256589107
NCI31,OUT046,708.8461113144675
FDT43,OUT013,858.9028880901969
FDU20,OUT046,2129.2038309652417
FDD53,OUT013,748.0594288478947
FDW15,OUT045,2329.344525592832
NCT53,OUT045,2648.466170985723
NCG55,OUT027,2739.7256962734195
FDD48,OUT035,1990.597462134706
FDG47,OUT049,3978.9691518113796
FDI21,OUT017,1064.5755791030608
FDT27,OUT017,4263.984836310261
DRO35,OUT013,1990.597462134706
FDD33,OUT017,3746.015923148718
FDC04,OUT035,3912.9564418704576
FDY34,OUT013,2658.8043512487443
DRJ49,OUT049,2081.0873527031176
FDE05,OUT049,2366.728242319242
FDU31,OUT017,3405.921002329855
NCN19,OUT027,3984.4296272665792
FDK56,OUT027,4992.94125717088
FDK58,OUT017,1675.549381312861
NCJ42,OUT035,1675.549381312861
FDZ34,OUT027,4959.423646315002
FDA52,OUT018,2739.6776008241163
